model,K,trial_id,condition,identity,nbits,min_bit_confidence,weakest_bit,source_path,target_rank,confidence_kind
voicemark,8,180,uniform_collusion,11043,16,0.5278881788,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_01.wav,,native decoder bit marginal
voicemark,8,181,benign_copy,34546,16,0.9983437610,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_02.wav,,native decoder bit marginal
voicemark,8,181,uniform_collusion,64304,16,0.9957177560,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_02.wav,,native decoder bit marginal
voicemark,8,182,benign_copy,53466,16,0.9804890007,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_03.wav,,native decoder bit marginal
voicemark,8,182,uniform_collusion,31591,16,0.5395047069,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1235/english_1235_03.wav,,native decoder bit marginal
voicemark,8,183,benign_copy,60898,16,0.9998759289,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_01.wav,,native decoder bit marginal
voicemark,8,183,successful_mrc,12272,16,0.5054982305,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_01.wav,10,native decoder bit marginal
voicemark,8,183,uniform_collusion,11190,16,0.9957125187,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_01.wav,,native decoder bit marginal
voicemark,8,184,benign_copy,22440,16,0.9975613919,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_02.wav,,native decoder bit marginal
voicemark,8,184,uniform_collusion,7387,16,0.9856098294,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_02.wav,,native decoder bit marginal
voicemark,8,185,benign_copy,22452,16,0.9993861318,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_03.wav,,native decoder bit marginal
voicemark,8,185,successful_mrc,33608,16,0.9997335007,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_03.wav,9,native decoder bit marginal
voicemark,8,185,uniform_collusion,33751,16,0.9953286648,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1246/english_1246_03.wav,,native decoder bit marginal
voicemark,8,186,benign_copy,6826,16,0.9972972274,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_01.wav,,native decoder bit marginal
voicemark,8,186,uniform_collusion,15072,16,0.9316325262,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_01.wav,,native decoder bit marginal
voicemark,8,187,benign_copy,46453,16,0.9920397783,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_02.wav,,native decoder bit marginal
voicemark,8,187,uniform_collusion,45062,16,0.9987564986,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_02.wav,,native decoder bit marginal
voicemark,8,188,benign_copy,62501,16,0.7628604770,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_03.wav,,native decoder bit marginal
voicemark,8,188,uniform_collusion,31743,16,0.8062880039,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/125/english_125_03.wav,,native decoder bit marginal
voicemark,8,189,benign_copy,13851,16,0.9999107718,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_01.wav,,native decoder bit marginal
voicemark,8,189,uniform_collusion,54502,16,0.9009858966,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_01.wav,,native decoder bit marginal
voicemark,8,190,benign_copy,41323,16,0.9996968508,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_02.wav,,native decoder bit marginal
voicemark,8,190,successful_mrc,41835,16,0.9774893522,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_02.wav,6,native decoder bit marginal
voicemark,8,190,uniform_collusion,31543,16,0.7267323136,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_02.wav,,native decoder bit marginal
voicemark,8,191,benign_copy,16714,16,0.9998812860,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_03.wav,,native decoder bit marginal
voicemark,8,191,uniform_collusion,63244,16,0.5744073987,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1263/english_1263_03.wav,,native decoder bit marginal
voicemark,8,192,benign_copy,25482,16,0.9999913573,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_01.wav,,native decoder bit marginal
voicemark,8,192,uniform_collusion,17546,16,0.3542600870,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_01.wav,,native decoder bit marginal
voicemark,8,193,benign_copy,25082,16,0.9999150461,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_02.wav,,native decoder bit marginal
voicemark,8,193,uniform_collusion,42823,16,0.9623960853,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_02.wav,,native decoder bit marginal
voicemark,8,194,benign_copy,59973,16,0.9999382496,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_03.wav,,native decoder bit marginal
voicemark,8,194,uniform_collusion,56904,16,0.8709840328,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1334/english_1334_03.wav,,native decoder bit marginal
voicemark,8,195,benign_copy,47520,16,0.9471038580,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_01.wav,,native decoder bit marginal
voicemark,8,195,uniform_collusion,30893,16,0.5656611025,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_01.wav,,native decoder bit marginal
voicemark,8,196,benign_copy,32162,16,0.9716292769,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_02.wav,,native decoder bit marginal
voicemark,8,196,uniform_collusion,12791,16,0.8286977261,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_02.wav,,native decoder bit marginal
voicemark,8,197,benign_copy,49355,16,0.9883872271,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_03.wav,,native decoder bit marginal
voicemark,8,197,successful_mrc,15192,16,0.9310275614,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_03.wav,4,native decoder bit marginal
voicemark,8,197,uniform_collusion,14424,16,0.8038946688,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1355/english_1355_03.wav,,native decoder bit marginal
voicemark,8,198,benign_copy,32721,16,0.9096781537,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_01.wav,,native decoder bit marginal
voicemark,8,198,uniform_collusion,56071,16,0.8421263695,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_01.wav,,native decoder bit marginal
voicemark,8,199,benign_copy,2081,16,0.9918226600,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_02.wav,,native decoder bit marginal
voicemark,8,199,uniform_collusion,57399,16,0.7326065302,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_02.wav,,native decoder bit marginal
voicemark,8,200,benign_copy,6250,16,0.9606979713,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_03.wav,,native decoder bit marginal
voicemark,8,200,uniform_collusion,60375,16,0.8386285305,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1363/english_1363_03.wav,,native decoder bit marginal
voicemark,8,201,benign_copy,45620,16,0.9999981820,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_01.wav,,native decoder bit marginal
voicemark,8,201,uniform_collusion,39928,16,0.4840114117,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_01.wav,,native decoder bit marginal
voicemark,8,202,benign_copy,18788,16,0.9999881190,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_02.wav,,native decoder bit marginal
voicemark,8,202,uniform_collusion,18234,16,0.9255145788,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_02.wav,,native decoder bit marginal
voicemark,8,203,benign_copy,16288,16,0.9979333878,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,,native decoder bit marginal
voicemark,8,203,uniform_collusion,64567,16,0.9800695181,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,,native decoder bit marginal
voicemark,8,204,benign_copy,33909,16,0.9997252226,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,,native decoder bit marginal
voicemark,8,204,successful_mrc,32036,16,0.9990373134,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,6,native decoder bit marginal
voicemark,8,204,uniform_collusion,15014,16,0.5316586494,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,,native decoder bit marginal
voicemark,8,205,benign_copy,13627,16,0.9978312254,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,,native decoder bit marginal
voicemark,8,205,uniform_collusion,55238,16,0.8962755203,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,,native decoder bit marginal
voicemark,8,206,benign_copy,54696,16,0.9937479496,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,,native decoder bit marginal
voicemark,8,206,uniform_collusion,53656,16,0.5641237497,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,,native decoder bit marginal
voicemark,8,207,benign_copy,64200,16,0.9962760385,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,,native decoder bit marginal
voicemark,8,207,uniform_collusion,64007,16,0.6033610702,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,,native decoder bit marginal
voicemark,8,208,benign_copy,21889,16,0.9999566078,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,,native decoder bit marginal
voicemark,8,208,uniform_collusion,13285,16,0.5098817050,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,,native decoder bit marginal
voicemark,8,209,benign_copy,10507,16,0.9977139593,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,,native decoder bit marginal
voicemark,8,209,uniform_collusion,62265,16,0.9030002356,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,,native decoder bit marginal
voicemark,8,210,benign_copy,2347,16,0.9608393870,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,,native decoder bit marginal
voicemark,8,210,uniform_collusion,2976,16,0.8690322042,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,,native decoder bit marginal
voicemark,8,211,benign_copy,39765,16,0.9999454607,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,,native decoder bit marginal
voicemark,8,211,uniform_collusion,39928,16,0.6386483908,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,,native decoder bit marginal
voicemark,8,212,benign_copy,59220,16,0.9903632775,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,,native decoder bit marginal
voicemark,8,212,uniform_collusion,31594,16,0.7183687091,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,,native decoder bit marginal
voicemark,8,213,benign_copy,42215,16,0.9999264384,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,,native decoder bit marginal
voicemark,8,213,uniform_collusion,60392,16,0.6833215952,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,,native decoder bit marginal
voicemark,8,214,benign_copy,24321,16,0.9999209046,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,,native decoder bit marginal
voicemark,8,214,uniform_collusion,40778,16,0.6068359911,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,,native decoder bit marginal
voicemark,8,215,benign_copy,40721,16,0.9999856719,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,,native decoder bit marginal
voicemark,8,215,uniform_collusion,3847,16,0.5503675342,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,,native decoder bit marginal
voicemark,8,216,benign_copy,53668,16,0.9996992350,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,,native decoder bit marginal
voicemark,8,216,uniform_collusion,39716,16,0.5574072599,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,,native decoder bit marginal
voicemark,8,217,benign_copy,41431,16,0.9985432284,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,,native decoder bit marginal
voicemark,8,217,uniform_collusion,62547,16,0.4617027640,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,,native decoder bit marginal
voicemark,8,218,benign_copy,32530,16,0.9997911602,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,,native decoder bit marginal
voicemark,8,218,uniform_collusion,29514,16,0.8762900829,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,,native decoder bit marginal
voicemark,8,219,benign_copy,11762,16,0.9994444111,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,,native decoder bit marginal
voicemark,8,219,uniform_collusion,65008,16,0.6143161058,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,,native decoder bit marginal
voicemark,8,220,benign_copy,55000,16,0.9973214865,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,,native decoder bit marginal
voicemark,8,220,uniform_collusion,56114,16,0.9285081550,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,,native decoder bit marginal
voicemark,8,221,benign_copy,56290,16,0.9999224544,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,,native decoder bit marginal
voicemark,8,221,uniform_collusion,52903,16,0.9419606850,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,,native decoder bit marginal
voicemark,8,222,benign_copy,58498,16,0.8901078627,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,,native decoder bit marginal
voicemark,8,222,uniform_collusion,56183,16,0.8606024384,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,,native decoder bit marginal
voicemark,8,223,benign_copy,38978,16,0.9996410747,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,,native decoder bit marginal
voicemark,8,223,uniform_collusion,55113,16,0.3378047943,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_02.wav,,native decoder bit marginal
voicemark,8,224,benign_copy,63735,16,0.9999766946,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,,native decoder bit marginal
voicemark,8,224,uniform_collusion,28784,16,0.4825164676,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_03.wav,,native decoder bit marginal
voicemark,8,225,benign_copy,3083,16,0.8587298393,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,,native decoder bit marginal
voicemark,8,225,uniform_collusion,37159,16,0.6495007277,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_01.wav,,native decoder bit marginal
voicemark,8,226,benign_copy,14289,16,0.9966966377,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,,native decoder bit marginal
voicemark,8,226,uniform_collusion,52486,16,0.5229578614,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_02.wav,,native decoder bit marginal
voicemark,8,227,benign_copy,5042,16,0.9677871838,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,,native decoder bit marginal
voicemark,8,227,successful_mrc,61674,16,0.9966928363,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,1,native decoder bit marginal
voicemark,8,227,uniform_collusion,53000,16,0.6934899390,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/163/english_163_03.wav,,native decoder bit marginal
voicemark,8,228,benign_copy,62792,16,0.8853743076,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,,native decoder bit marginal
voicemark,8,228,uniform_collusion,44015,16,0.5522684455,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_01.wav,,native decoder bit marginal
voicemark,8,229,benign_copy,59410,16,0.7391358316,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,,native decoder bit marginal
voicemark,8,229,uniform_collusion,57393,16,0.9249603376,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_02.wav,,native decoder bit marginal
voicemark,8,230,benign_copy,21249,16,0.9994236827,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,,native decoder bit marginal
voicemark,8,230,uniform_collusion,4897,16,0.5883837938,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1723/english_1723_03.wav,,native decoder bit marginal
voicemark,8,231,benign_copy,55799,16,0.9978599548,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_01.wav,,native decoder bit marginal
voicemark,8,231,uniform_collusion,38896,16,0.5943022370,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_01.wav,,native decoder bit marginal
voicemark,8,232,benign_copy,8408,16,0.9965136447,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_02.wav,,native decoder bit marginal
voicemark,8,232,uniform_collusion,12355,16,0.6976414919,1,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_02.wav,,native decoder bit marginal
voicemark,8,233,benign_copy,8891,16,0.9916560836,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_03.wav,,native decoder bit marginal
voicemark,8,233,uniform_collusion,981,16,0.9987765119,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1737/english_1737_03.wav,,native decoder bit marginal
voicemark,8,234,benign_copy,2152,16,0.9452762865,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1743/english_1743_01.wav,,native decoder bit marginal
voicemark,8,234,uniform_collusion,39728,16,0.9114784598,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1743/english_1743_01.wav,,native decoder bit marginal
voicemark,8,235,benign_copy,39090,16,0.9986516404,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1743/english_1743_02.wav,,native decoder bit marginal
voicemark,8,235,uniform_collusion,64407,16,0.7332440913,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1743/english_1743_02.wav,,native decoder bit marginal
voicemark,8,236,benign_copy,31560,16,0.9994619605,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1743/english_1743_03.wav,,native decoder bit marginal
voicemark,8,236,uniform_collusion,47927,16,0.3725888133,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1743/english_1743_03.wav,,native decoder bit marginal
voicemark,8,237,benign_copy,30277,16,0.9958469723,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1841/english_1841_01.wav,,native decoder bit marginal
voicemark,8,237,uniform_collusion,36799,16,0.9847466089,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1841/english_1841_01.wav,,native decoder bit marginal
voicemark,8,238,benign_copy,9946,16,0.9278762043,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1841/english_1841_02.wav,,native decoder bit marginal
voicemark,8,238,uniform_collusion,52541,16,0.8858583570,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1841/english_1841_02.wav,,native decoder bit marginal
voicemark,8,239,benign_copy,22218,16,0.9157334268,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1841/english_1841_03.wav,,native decoder bit marginal
voicemark,8,239,uniform_collusion,32555,16,0.7449023128,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1841/english_1841_03.wav,,native decoder bit marginal
voicemark,8,240,benign_copy,35540,16,0.9995801671,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1867/english_1867_01.wav,,native decoder bit marginal
voicemark,8,240,uniform_collusion,63287,16,0.6752848029,4,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1867/english_1867_01.wav,,native decoder bit marginal
voicemark,8,241,benign_copy,58293,16,0.9994127750,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1867/english_1867_02.wav,,native decoder bit marginal
voicemark,8,241,uniform_collusion,33655,16,0.5244731009,12,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1867/english_1867_02.wav,,native decoder bit marginal
voicemark,8,242,benign_copy,34874,16,0.9316334128,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1867/english_1867_03.wav,,native decoder bit marginal
voicemark,8,242,uniform_collusion,19271,16,0.7721617073,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1867/english_1867_03.wav,,native decoder bit marginal
voicemark,8,243,benign_copy,13944,16,0.9413797855,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1898/english_1898_01.wav,,native decoder bit marginal
voicemark,8,243,uniform_collusion,39890,16,0.7115991414,14,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1898/english_1898_01.wav,,native decoder bit marginal
voicemark,8,244,benign_copy,63584,16,0.9986546636,13,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1898/english_1898_02.wav,,native decoder bit marginal
voicemark,8,244,uniform_collusion,52034,16,0.9397886693,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1898/english_1898_02.wav,,native decoder bit marginal
voicemark,8,245,benign_copy,2849,16,0.9999875426,5,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1898/english_1898_03.wav,,native decoder bit marginal
voicemark,8,245,uniform_collusion,31543,16,0.8043678403,2,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1898/english_1898_03.wav,,native decoder bit marginal
voicemark,8,246,benign_copy,39266,16,0.9987831635,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/19/english_19_01.wav,,native decoder bit marginal
voicemark,8,246,uniform_collusion,7000,16,0.7757520080,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/19/english_19_01.wav,,native decoder bit marginal
voicemark,8,247,benign_copy,41450,16,0.6452340484,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/19/english_19_02.wav,,native decoder bit marginal
voicemark,8,247,uniform_collusion,37062,16,0.7580577135,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/19/english_19_02.wav,,native decoder bit marginal
voicemark,8,248,benign_copy,19956,16,0.9991608262,7,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/19/english_19_03.wav,,native decoder bit marginal
voicemark,8,248,uniform_collusion,61786,16,0.7631361485,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/19/english_19_03.wav,,native decoder bit marginal
voicemark,8,249,benign_copy,43690,16,0.9981005873,0,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1926/english_1926_01.wav,,native decoder bit marginal
voicemark,8,249,uniform_collusion,10808,16,0.8385081291,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1926/english_1926_01.wav,,native decoder bit marginal
voicemark,8,250,benign_copy,56148,16,0.9998311204,10,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1926/english_1926_02.wav,,native decoder bit marginal
voicemark,8,250,uniform_collusion,7159,16,0.9412396550,15,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1926/english_1926_02.wav,,native decoder bit marginal
voicemark,8,251,benign_copy,29361,16,0.8953537419,3,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1926/english_1926_03.wav,,native decoder bit marginal
voicemark,8,251,uniform_collusion,52935,16,0.6037459373,9,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1926/english_1926_03.wav,,native decoder bit marginal
voicemark,8,252,benign_copy,60130,16,0.9998550853,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/196/english_196_01.wav,,native decoder bit marginal
voicemark,8,252,uniform_collusion,30525,16,0.9957149918,11,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/196/english_196_01.wav,,native decoder bit marginal
voicemark,8,253,benign_copy,14528,16,0.9529963546,8,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/196/english_196_02.wav,,native decoder bit marginal
voicemark,8,253,successful_mrc,29288,16,0.8764842749,6,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/196/english_196_02.wav,1,native decoder bit marginal
